,y,mu,y_real,mu_real
0,-0.06447114454656792,-0.003454143566052772,0.0345,0.037509831022088706
1,0.4240557314605927,0.0007746957063660053,0.0674,0.03772790721606962
2,0.3572290188413114,0.00961644129679749,0.0614999999999999,0.03818797082498142
3,-0.16642563710493383,-0.0009498459713821163,0.029999999999999995,0.03763882198210241
4,-0.3141644151108713,-0.00021818037554087731,0.024499999999999904,0.03767659216005472
5,0.3919730520432118,-7.332407438402005e-05,0.0645,0.037684074452629314
6,1.5144946008665483,0.0008656049791614743,0.30050000000000004,0.037732609193289884
7,-2.1419125213300774,-0.003441053310871353,0.0020000000000000005,0.03751050412222324
8,1.0815733876943132,-0.0009636589443197376,0.166,0.03763810929051578
9,-0.1911563716618254,5.543913626964635e-05,0.028999999999999908,0.03769072673292738
10,0.891937804213709,0.06824569723386203,0.128,0.04138386690596097
11,-0.22989928835092205,-0.001547453546802743,0.0274999999999999,0.03760800026724225
12,-0.06447114454656792,-1.2890736893759154e-05,0.0345,0.037687196467605974
13,-0.6967980925857927,8.725682146204157e-05,0.014499999999999895,0.03769237070760392
14,0.43052094485646586,0.0003867524887416653,0.068,0.03770784873861044
15,0.07902641916808545,-0.004403759022287863,0.041999999999999905,0.03746103405833448
16,0.7263023903970969,-0.001408004379225624,0.10199999999999998,0.03761519012400455
17,0.7543630346308352,0.2321746382762228,0.106,0.05181135267096976
18,-0.16642563710493383,-0.0002788494682272452,0.029999999999999995,0.03767345884824868
19,-0.10803553816120663,0.000921267981058825,0.032499999999999994,0.037735488464609404
20,-0.013437277384281118,-0.0004308951132599154,0.037000000000000005,0.03766560745406328
21,-1.0864042179154272,-0.0001556478872486871,0.008500000000000002,0.03767982198139021
22,0.26908040633279884,-0.00031500876355641414,0.05449999999999999,0.037671591491694606
23,0.48725875135372715,-0.0012425670184662285,0.0735,0.037623721688172615
24,-2.1419125213300774,0.0004647915565278792,0.0020000000000000005,0.03771188286610618
25,0.5536214630224052,0.05314553820653531,0.08049999999999999,0.04053603838815544
26,0.3512739914592668,-0.0022099435412085517,0.06099999999999999,0.03757386172786918
27,-0.6481476149988316,-0.004376505658920046,0.015500000000000003,0.03746243361517359
28,0.23482590685013868,-0.002279811330691375,0.052,0.037570263202252166
29,0.9904149952455125,-0.002201102601353869,0.14649999999999996,0.03757431710315922
