501261,1,-1
501102,1,-1
508277,-1,-1
501379,-1,-1
508566,1,-1
501320,1,-1
508432,-1,-1
501454,1,-1
501215,1,-1
508471,1,-1
508084,1,-1
900112,1,-1
508335,-1,-1
900195,1,-1
900189,-1,-1
502359,1,-1
501045,-1,-1
501163,-1,-1
508069,1,-1
508076,1,-1
501419,1,-1
501217,1,-1
508107,1,-1
508357,1,-1
508360,-1,-1
508433,1,-1
501329,-1,-1
501336,1,1
501365,1,-1
501348,-1,-1
502345,-1,-1
900338,1,-1
900172,-1,-1
501052,-1,-1
508031,-1,-1
900106,-1,-1
900135,-1,-1
501361,1,-1
501176,-1,-1
501394,1,-1
900162,-1,-1
501083,1,-1
900122,1,-1
501172,1,-1
