501030,-1,-1
900335,-1,-1
900102,-1,-1
501220,1,1
501173,-1,1
508415,1,1
900093,1,-1
502341,-1,1
501394,1,-1
900100,1,-1
900197,-1,1
900128,1,-1
508539,-1,-1
900094,1,1
508484,1,1
900162,-1,1
501286,-1,-1
501176,-1,1
900334,1,-1
508537,1,1
508464,1,1
501191,-1,-1
508236,-1,-1
501255,1,1
501340,-1,1
508243,-1,1
502346,1,-1
508293,1,1
501373,-1,1
508512,1,-1
508533,1,1
501163,-1,-1
508485,1,1
508006,1,-1
502348,-1,1
900170,-1,1
501198,1,1
508031,-1,-1
508016,1,-1
508252,1,1
900151,-1,-1
900175,-1,-1
508321,-1,-1
502336,-1,-1
