900167,-1,1
501030,1,1
508087,-1,-1
502331,-1,-1
508512,1,1
501318,1,1
501335,1,1
508245,1,-1
501101,1,1
501236,-1,-1
501220,1,-1
900130,-1,-1
900153,1,1
900197,1,-1
501225,-1,-1
501168,1,1
900119,-1,-1
900115,-1,1
501054,1,1
900161,1,-1
501518,1,-1
508480,1,-1
900117,-1,-1
502344,1,-1
501255,1,-1
900131,1,-1
508293,-1,1
508321,1,-1
501287,1,-1
501261,1,1
508337,-1,1
900177,1,1
508432,1,1
900172,-1,-1
501196,1,1
900102,-1,-1
508065,-1,-1
508360,-1,1
501088,1,1
900334,1,-1
501175,1,1
508084,-1,-1
508415,1,-1
508484,1,-1
