501206,1,1
501454,1,1
508482,1,1
900333,-1,1
508473,1,1
900338,1,1
502337,-1,1
900098,-1,1
900117,-1,1
900161,1,-1
502358,-1,1
508031,-1,-1
501394,1,1
900119,-1,-1
501083,-1,1
508335,-1,1
900171,-1,1
501030,-1,1
900128,-1,1
501335,1,1
900131,1,1
501150,-1,1
508325,-1,1
508012,1,1
502333,-1,1
900155,1,1
501343,-1,1
508475,1,1
501272,-1,1
508357,-1,1
508415,1,1
508108,-1,1
501191,-1,1
508102,-1,-1
502329,-1,-1
501200,1,1
508222,1,1
501196,-1,1
501329,1,1
900104,-1,1
501336,-1,1
900101,-1,-1
508088,-1,-1
501186,1,1
