501038,-1,1
501282,-1,1
900197,-1,1
508321,-1,1
501373,-1,1
900327,1,1
900159,-1,1
508415,1,1
501030,1,1
508058,-1,1
900131,1,1
508443,-1,1
900144,1,1
900167,-1,1
508535,1,1
900195,-1,1
900336,-1,1
501339,1,1
508087,-1,1
508530,-1,1
501272,-1,1
508045,-1,1
900176,-1,1
501320,-1,1
501176,-1,1
501307,-1,1
501343,1,1
501279,-1,1
508060,-1,1
501394,1,1
508243,1,1
502344,1,1
502329,1,1
900115,-1,1
502336,-1,1
502340,-1,1
900104,-1,1
501289,1,1
900102,-1,1
508533,-1,1
501206,1,1
502331,-1,1
501054,1,1
501168,1,1
